ensembl_transcript_id	transcript_version	target_id	ext_gene	description	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSGALT00010031594	1	ENSGALG00010013174	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12 [Source:HGNC Symbol;Acc:HGNC:14605]	2	8.451064663302674	0.77309627486332	0.7873082879438129
ENSGALT00010064100	1	ENSGALG00010026339	NA	NA	1	1.8208987270932289	0.7764261252268507	0.7905883642542211
ENSGALT00010067882	1	ENSGALG00010028005	IER5L	immediate early response 5 like [Source:HGNC Symbol;Acc:HGNC:23679]	1	7.7614722626204085	0.7764417807223191	0.7905883642542211
ENSGALT00010070858	1	ENSGALG00010029301	RNF213	ring finger protein 213 [Source:NCBI gene (formerly Entrezgene);Acc:422080]	2	4.022548582032989	0.7780484295088488	0.7921607043940012
ENSGALT00010055126	1	ENSGALG00010022662	GFRA1	GDNF family receptor alpha 1 [Source:NCBI gene (formerly Entrezgene);Acc:395994]	1	3.5482808585060224	0.7796999939928867	0.793778518882414
ENSGALT00010017954	1	ENSGALG00010007536	GABBR2	gamma-aminobutyric acid type B receptor subunit 2 [Source:HGNC Symbol;Acc:HGNC:4507]	3	5.60148358360111	0.7811657541950177	0.795206929683678
ENSGALT00010026496	1	ENSGALG00010011067	TMTC2	transmembrane O-mannosyltransferase targeting cadherins 2 [Source:HGNC Symbol;Acc:HGNC:25440]	3	11.535914956665227	0.7842067925665348	0.798238575824365
ENSGALT00010062398	1	ENSGALG00010025575	TRPM2	transient receptor potential cation channel subfamily M member 2 [Source:HGNC Symbol;Acc:HGNC:12339]	2	3.057742862078949	0.7846741348734807	0.7986501985722864
ENSGALT00010057559	1	ENSGALG00010023637	RHBDD1	rhomboid domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23081]	2	3.7475725280960432	0.7858604294102072	0.799793454271792
ENSGALT00010068649	1	ENSGALG00010028344	LSM7	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:NCBI gene (formerly Entrezgene);Acc:420055]	3	10.69675323000009	0.786986816419262	0.8008755617756104
ENSGALT00010046093	1	ENSGALG00010019038	PLEKHS1	pleckstrin homology domain containing S1 [Source:HGNC Symbol;Acc:HGNC:26285]	1	1.1046712764016382	0.7875020339932642	0.8013355902172575
ENSGALT00010052045	1	ENSGALG00010021448	SZT2	seizure threshold 2 homolog (mouse) [Source:NCBI gene (formerly Entrezgene);Acc:424566]	2	10.745849742115961	0.7885063654212152	0.802293210758224
ENSGALT00010061298	1	ENSGALG00010025127	PAMR1	peptidase domain containing associated with muscle regeneration 1 [Source:HGNC Symbol;Acc:HGNC:24554]	3	7.77989143188406	0.7901532486432107	0.8039044119245946
ENSGALT00010066559	1	ENSGALG00010027457	CAPZA1	capping actin protein of muscle Z-line alpha subunit 1 [Source:NCBI gene (formerly Entrezgene);Acc:396521]	1	6.619395666681678	0.7907584223453533	0.8044556011125222
ENSGALT00010046997	1	ENSGALG00010019458	ELP4	elongator acetyltransferase complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:1171]	2	5.322834237621745	0.7914084214792158	0.8050523001271214
ENSGALT00010008675	1	ENSGALG00010003755	SLC35A1	solute carrier family 35 member A1 [Source:NCBI gene (formerly Entrezgene);Acc:395184]	4	9.537611610298374	0.7918514031445607	0.8054383338912682
ENSGALT00010051541	1	ENSGALG00010021259	CEP104	centrosomal protein 104 [Source:HGNC Symbol;Acc:HGNC:24866]	5	16.531067413619073	0.79239270645187	0.8059243064257534
ENSGALT00010060749	1	ENSGALG00010024880	NAT10	N-acetyltransferase 10 [Source:NCBI gene (formerly Entrezgene);Acc:426609]	3	10.776025544707954	0.7950074970966587	0.8085189280237465
ENSGALT00010034969	1	ENSGALG00010014570	KIF27	kinesin family member 27 [Source:HGNC Symbol;Acc:HGNC:18632]	1	2.7722254846861283	0.7958087781060253	0.809204084566611
ENSGALT00010056617	1	ENSGALG00010023212	RIMBP2	RIMS binding protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:374105]	1	0.9640732179538682	0.79579837439105	0.809204084566611
ENSGALT00010019333	1	ENSGALG00010008107	TUBB3	tubulin, beta 3 class III [Source:NCBI gene (formerly Entrezgene);Acc:431043]	1	7.213880014467113	0.796426037172156	0.8097668275680028
ENSGALT00010027416	1	ENSGALG00010011456	KIAA1328	KIAA1328 [Source:NCBI gene (formerly Entrezgene);Acc:426890]	3	10.97432137226011	0.79731156099751	0.8106022169269443
ENSGALT00010008944	1	ENSGALG00010003862	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:NCBI gene (formerly Entrezgene);Acc:396457]	3	11.971385374199297	0.8030919822466294	0.8164135657328906
ENSGALT00010018851	1	ENSGALG00010007916	MCM3	minichromosome maintenance complex component 3 [Source:NCBI gene (formerly Entrezgene);Acc:422043]	2	11.058364469952323	0.8042615757806273	0.8175370473039294
ENSGALT00010020123	1	ENSGALG00010008412	NEK1	NIMA related kinase 1 [Source:HGNC Symbol;Acc:HGNC:7744]	3	11.859312435359467	0.8057101511111827	0.8189439129073364
ENSGALT00010003005	1	ENSGALG00010001298	DOCK4	dedicator of cytokinesis 4 [Source:HGNC Symbol;Acc:HGNC:19192]	2	4.088839253852173	0.8059133075344442	0.8190847796332287
ENSGALT00010039511	1	ENSGALG00010016393	BLM	Bloom syndrome RecQ like helicase [Source:NCBI gene (formerly Entrezgene);Acc:415577]	2	11.088688259305432	0.807129355092407	0.8202549866780643
ENSGALT00010021964	1	ENSGALG00010009208	SLC5A6	solute carrier family 5 member 6 [Source:HGNC Symbol;Acc:HGNC:11041]	2	10.24676430543619	0.8080113767132735	0.8210855755354525
ENSGALT00010068362	1	ENSGALG00010028211	GATAD2B	GATA zinc finger domain containing 2B [Source:HGNC Symbol;Acc:HGNC:30778]	5	18.350274549290845	0.8117147648664456	0.8247828199516002
ENSGALT00010012172	1	ENSGALG00010005165	METTL21C	methyltransferase 21C, AARS1 lysine [Source:HGNC Symbol;Acc:HGNC:33717]	1	1.1406720813256863	0.8120049876977703	0.8250116349458525
ENSGALT00010041484	1	ENSGALG00010017205	NA	NA	1	2.8769412014084343	0.813264929768799	0.826225586533754
ENSGALT00010053924	1	ENSGALG00010022171	FOXP1	forkhead box P1 [Source:NCBI gene (formerly Entrezgene);Acc:416092]	7	22.6480905710245	0.8148715378990805	0.8277915062289987
ENSGALT00010067723	1	ENSGALG00010027940	ZBTB7B	zinc finger and BTB domain containing 7B [Source:HGNC Symbol;Acc:HGNC:18668]	4	8.684219800154892	0.8153643975579776	0.8282258585491635
ENSGALT00010008930	1	ENSGALG00010003860	TMEM70	transmembrane protein 70 [Source:NCBI gene (formerly Entrezgene);Acc:420188]	2	9.657409411741543	0.8154897648467723	0.828286882053335
ENSGALT00010049736	1	ENSGALG00010020603	VPS39	VPS39 subunit of HOPS complex [Source:NCBI gene (formerly Entrezgene);Acc:423230]	3	12.41503521367187	0.8210347855324344	0.8338521566939767
ENSGALT00010019478	1	ENSGALG00010008163	CHTF8	chromosome transmission fidelity factor 8 [Source:NCBI gene (formerly Entrezgene);Acc:769609]	2	8.035940778118277	0.823561845462692	0.8363517108181003
ENSGALT00010039308	1	ENSGALG00010016342	NA	NA	2	2.979186011871662	0.8239974758810882	0.8367271255124857
ENSGALT00010002734	1	ENSGALG00010001182	ZCCHC7	zinc finger CCHC-type containing 7 [Source:HGNC Symbol;Acc:HGNC:26209]	2	7.671860749903281	0.8243860496815221	0.8370547003569544
ENSGALT00010046658	1	ENSGALG00010019297	SLC25A26	solute carrier family 25 member 26 [Source:NCBI gene (formerly Entrezgene);Acc:416084]	3	7.043579630406909	0.8256041361575557	0.838224415469768
ENSGALT00010058443	1	ENSGALG00010024003	ERICH3	glutamate rich 3 [Source:HGNC Symbol;Acc:HGNC:25346]	1	0.9907799174081617	0.8272073698956955	0.8397849467427012
ENSGALT00010012899	1	ENSGALG00010005416	PPP3CA	protein phosphatase 3 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9314]	3	17.220799629362602	0.8276136673174295	0.8401301899326966
ENSGALT00010000086	1	ENSGALG00010000055	PRC1	protein regulator of cytokinesis 1 [Source:NCBI gene (formerly Entrezgene);Acc:770336]	3	19.123162473251075	0.8300292550003654	0.8425148926976025
ENSGALT00010013176	1	ENSGALG00010005513	TMEM30CP	transmembrane protein 30C, pseudo [Source:NCBI gene (formerly Entrezgene);Acc:418380]	1	1.908249927710224	0.8303743365839503	0.842797730530762
ENSGALT00010041113	1	ENSGALG00010017024	BUB1	BUB1 mitotic checkpoint serine/threonine kinase [Source:NCBI gene (formerly Entrezgene);Acc:421226]	2	10.438790345964561	0.8312235640492321	0.8435921706822848
ENSGALT00010071032	1	ENSGALG00010029371	AUTS2	activator of transcription and developmental regulator AUTS2 [Source:HGNC Symbol;Acc:HGNC:14262]	2	7.340881203789753	0.832103023138512	0.8444171627497931
ENSGALT00010015820	1	ENSGALG00010006619	LIN52	lin-52 DREAM MuvB core complex component [Source:NCBI gene (formerly Entrezgene);Acc:423346]	3	9.617677736134695	0.8331227734093554	0.8453843787770822
ENSGALT00010014912	1	ENSGALG00010006260	MAP3K4	mitogen-activated protein kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6856]	3	9.113682118017755	0.8341050719180022	0.8463134401625032
ENSGALT00010040427	1	ENSGALG00010016768	GALNT10	polypeptide N-acetylgalactosaminyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:19873]	2	7.452142008287828	0.8347107078525579	0.8468602079188698
ENSGALT00010019710	1	ENSGALG00010008240	RCAN2	regulator of calcineurin 2 [Source:HGNC Symbol;Acc:HGNC:3041]	3	4.715304608275482	0.8362764732959316	0.848313076941643
ENSGALT00010022291	1	ENSGALG00010009360	TNFAIP8	TNF alpha induced protein 8 [Source:NCBI gene (formerly Entrezgene);Acc:427384]	5	12.980198747463776	0.836233929055134	0.848313076941643
ENSGALT00010016251	1	ENSGALG00010006840	NA	NA	2	7.217577100998138	0.8370470574278115	0.8490268625992816
ENSGALT00010065829	1	ENSGALG00010027153	NA	NA	5	10.95309687529971	0.8413619282775021	0.8533352592043806
ENSGALT00010001126	1	ENSGALG00010000547	NA	NA	1	2.3489922970360877	0.8415563618253452	0.8534642262464089
ENSGALT00010023211	1	ENSGALG00010009717	EDN1	endothelin 1 [Source:HGNC Symbol;Acc:HGNC:3176]	1	4.845644451042268	0.8417725921940714	0.8536152761450033
ENSGALT00010034593	1	ENSGALG00010014372	CCDC171	coiled-coil domain containing 171 [Source:HGNC Symbol;Acc:HGNC:29828]	3	7.1717610746767235	0.844310002244356	0.8561199495221725
ENSGALT00010011560	1	ENSGALG00010004935	SVIL	supervillin [Source:HGNC Symbol;Acc:HGNC:11480]	4	18.398076040394592	0.8463510686459008	0.8581209764099982
ENSGALT00010014878	1	ENSGALG00010006249	C9orf72	C9orf72-SMCR8 complex subunit [Source:HGNC Symbol;Acc:HGNC:28337]	2	4.329954680219331	0.8468724755259457	0.8585810137075158
ENSGALT00010054952	1	ENSGALG00010022578	ZNF512B	zinc finger protein 512B [Source:NCBI gene (formerly Entrezgene);Acc:771616]	4	16.464598245689135	0.8472873793692611	0.858933010602401
ENSGALT00010003557	1	ENSGALG00010001546	CGAS	cyclic GMP-AMP synthase [Source:HGNC Symbol;Acc:HGNC:21367]	1	4.166265192197958	0.8484581260762891	0.8600511216463287
ENSGALT00010018904	1	ENSGALG00010007931	GBE1	1,4-alpha-glucan branching enzyme 1 [Source:HGNC Symbol;Acc:HGNC:4180]	3	15.993731104882606	0.8489566746616947	0.8604877256917752
ENSGALT00010003632	1	ENSGALG00010001586	ZBTB14	zinc finger and BTB domain containing 14 [Source:NCBI gene (formerly Entrezgene);Acc:396070]	3	10.445144935399615	0.8530652583136797	0.8645830364278454
ENSGALT00010047287	1	ENSGALG00010019605	NA	NA	1	1.2135647114865036	0.8549639520228188	0.8664381447005496
ENSGALT00010060970	1	ENSGALG00010024969	NA	NA	1	2.6942864385202063	0.855060354450593	0.8664666232574665
ENSGALT00010056462	1	ENSGALG00010023166	KDM2A	lysine demethylase 2A [Source:HGNC Symbol;Acc:HGNC:13606]	2	9.556952967236418	0.8557047914997353	0.867050398160195
ENSGALT00010020473	1	ENSGALG00010008623	TRPS1	transcriptional repressor GATA binding 1 [Source:HGNC Symbol;Acc:HGNC:12340]	5	16.8418657461358	0.8562761230927372	0.8675600109859007
ENSGALT00010009757	1	ENSGALG00010004181	BBS12	Bardet-Biedl syndrome 12 [Source:HGNC Symbol;Acc:HGNC:26648]	5	13.067335357409325	0.8585548742805689	0.8697993239996245
ENSGALT00010069801	1	ENSGALG00010028855	SURF6	surfeit 6 [Source:NCBI gene (formerly Entrezgene);Acc:417160]	1	5.610626714318257	0.8596409528974658	0.8708300829239999
ENSGALT00010050748	1	ENSGALG00010020995	NA	NA	2	4.556954570987735	0.8599323589103318	0.8710557254181148
ENSGALT00010056931	1	ENSGALG00010023356	NA	NA	2	2.9888369559791443	0.8618936616036643	0.8729726939005258
ENSGALT00010059019	1	ENSGALG00010024191	DPYD	dihydropyrimidine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3012]	2	2.534417384104467	0.8634212364091869	0.8744500882234508
ENSGALT00010040028	1	ENSGALG00010016605	WDPCP	WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027]	2	4.208254136346077	0.8640638111363093	0.8750310136565194
ENSGALT00010012859	1	ENSGALG00010005407	DPH6	diphthamine biosynthesis 6 [Source:NCBI gene (formerly Entrezgene);Acc:423294]	3	7.112361775910257	0.8643686853196882	0.8752698868107891
ENSGALT00010021515	1	ENSGALG00010009038	RAD21	RAD21 cohesin complex component [Source:NCBI gene (formerly Entrezgene);Acc:420286]	2	13.511932093551973	0.8658619055560682	0.8767119589659417
ENSGALT00010022635	1	ENSGALG00010009479	MTBP	MDM2 binding protein [Source:HGNC Symbol;Acc:HGNC:7417]	3	9.9402459571792825	0.8667740590845435	0.877565499884
ENSGALT00010066150	1	ENSGALG00010027284	CTTNBP2NL	CTTNBP2 N-terminal like [Source:HGNC Symbol;Acc:HGNC:25330]	4	14.864930385275198	0.8690540175103791	0.8798036282927675
ENSGALT00010014088	1	ENSGALG00010005884	MYB	MYB proto-onco, transcription factor [Source:NCBI gene (formerly Entrezgene);Acc:396244]	2	3.294360215416039	0.8717335763595011	0.8824459104449913
ENSGALT00010058528	1	ENSGALG00010024031	LIMS2	LIM zinc finger domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16084]	5	23.923661885726585	0.8723857661897292	0.8830356522686432
ENSGALT00010046977	1	ENSGALG00010019443	NCKAP5	NCK associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29847]	2	4.118246198949425	0.8732233278362744	0.8837806133651505
ENSGALT00010071399	1	ENSGALG00010029537	MYH1B	myosin, heavy chain 1F, skeletal muscle (similar to human myosin, heavy chain 1, skeletal muscle, adult) [Source:NCBI gene (formerly Entrezgene);Acc:768566]	1	1.672291220281674	0.8732610742970331	0.8837806133651505
ENSGALT00010049276	1	ENSGALG00010020389	ACTN1	actinin, alpha 1 [Source:NCBI gene (formerly Entrezgene);Acc:373918]	6	30.258852971080902	0.873795348523823	0.8842507810604034
ENSGALT00010065614	1	ENSGALG00010027073	DNAH12	dynein axonemal heavy chain 12 [Source:HGNC Symbol;Acc:HGNC:2943]	1	1.039902026777407	0.8779900779622045	0.8884248328171434
ENSGALT00010048862	1	ENSGALG00010020244	SLC25A37	solute carrier family 25 member 37 [Source:HGNC Symbol;Acc:HGNC:29786]	2	9.411248457961346	0.8786592209127526	0.8890310158318057
ENSGALT00010020183	1	ENSGALG00010008444	SLC7A11	solute carrier family 7 member 11 [Source:HGNC Symbol;Acc:HGNC:11059]	1	1.6993040201442813	0.8800604497012451	0.8903777705486877
ENSGALT00010022288	1	ENSGALG00010009358	NA	NA	1	1.7712143217521883	0.8820780279884692	0.8923478359698341
ENSGALT00010011507	1	ENSGALG00010004917	NA	NA	3	9.571766837056494	0.8851591111372835	0.895393388397064
ENSGALT00010034356	1	ENSGALG00010014217	RASA3	RAS p21 protein activator 3 [Source:NCBI gene (formerly Entrezgene);Acc:418736]	2	9.778578037462356	0.8859510269298069	0.8961230049140113
ENSGALT00010046135	1	ENSGALG00010019050	TNS1	tensin 1 [Source:HGNC Symbol;Acc:HGNC:11973]	3	14.936771209332838	0.8882974331560467	0.8984247179317236
ENSGALT00010067270	1	ENSGALG00010027752	SCAI	suppressor of cancer cell invasion [Source:HGNC Symbol;Acc:HGNC:26709]	4	9.67932703912211	0.8885472227674387	0.8986057133312921
ENSGALT00010051113	1	ENSGALG00010021114	SBF2	SET binding factor 2 [Source:NCBI gene (formerly Entrezgene);Acc:423043]	4	17.154113322578556	0.8896185196802945	0.8996174205391961
ENSGALT00010007173	1	ENSGALG00010003081	DOP1A	DOP1 leucine zipper like protein A [Source:HGNC Symbol;Acc:HGNC:21194]	5	14.072649039852823	0.8916086810669696	0.9015580844903216
ENSGALT00010048322	1	ENSGALG00010020006	PLB1	phospholipase B1 [Source:HGNC Symbol;Acc:HGNC:30041]	1	1.0785028538027706	0.891823332680462	0.9017032596145964
ENSGALT00010029830	1	ENSGALG00010012437	NA	NA	3	12.924028110368024	0.8969395307367701	0.9068038641159281
ENSGALT00010060011	1	ENSGALG00010024597	DNAJB11	DnaJ heat shock protein family (Hsp40) member B11 [Source:HGNC Symbol;Acc:HGNC:14889]	4	17.371503588452043	0.8977935307658255	0.9075949263921637
ENSGALT00010019442	1	ENSGALG00010008151	SIPA1L2	signal induced proliferation associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800]	2	6.160900982028194	0.904134011880311	0.9139317987819621
ENSGALT00010000683	1	ENSGALG00010000350	NA	NA	4	23.11708568240288	0.9063876381120003	0.9161368478279687
ENSGALT00010031811	1	ENSGALG00010013241	SEC24A	SEC24 homolog A, COPII coat complex component [Source:NCBI gene (formerly Entrezgene);Acc:416313]	4	17.269535528986346	0.909316735473701	0.9190242277102748
ENSGALT00010016431	1	ENSGALG00010006926	ID4	inhibitor of DNA binding 4, HLH protein [Source:NCBI gene (formerly Entrezgene);Acc:374150]	2	12.554732033364001	0.9126784814221992	0.9223483800941622
ENSGALT00010063416	1	ENSGALG00010026001	ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A [Source:HGNC Symbol;Acc:HGNC:20961]	4	10.119410303287728	0.9139632675878809	0.9235732047650038
ENSGALT00010026849	1	ENSGALG00010011246	DNAJB5	DnaJ heat shock protein family (Hsp40) member B5 [Source:HGNC Symbol;Acc:HGNC:14887]	2	4.961811131605181	0.9147784139979755	0.9243232943033308
ENSGALT00010040887	1	ENSGALG00010016934	SLC25A38	solute carrier family 25 member 38 [Source:HGNC Symbol;Acc:HGNC:26054]	2	7.986079058054159	0.9165280776122312	0.9260174571988503
ENSGALT00010003911	1	ENSGALG00010001704	NA	NA	2	16.440056383505777	0.917770311243343	0.9271987073690411
ENSGALT00010025718	1	ENSGALG00010010761	MEI1	meiotic double-stranded break formation protein 1 [Source:HGNC Symbol;Acc:HGNC:28613]	2	3.840732016427828	0.9198774584890708	0.9292534988367855
ENSGALT00010041877	1	ENSGALG00010017352	GPCPD1	glycerophosphocholine phosphodiesterase 1 [Source:NCBI gene (formerly Entrezgene);Acc:421311]	3	11.363310704987159	0.9217859256073991	0.9311072738478753
ENSGALT00010067793	1	ENSGALG00010027974	NA	NA	2	9.210145687772915	0.9240935589954704	0.9333639243166033
ENSGALT00010035400	1	ENSGALG00010014737	RMI1	RecQ mediated genome instability 1 [Source:NCBI gene (formerly Entrezgene);Acc:431669]	2	5.260116097157691	0.9261692733617517	0.9353115269755758
ENSGALT00010069085	1	ENSGALG00010028528	UHRF1	ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]	2	11.752447948489152	0.9261437403000565	0.9353115269755758
ENSGALT00010063188	1	ENSGALG00010025924	TMEM116	transmembrane protein 116 [Source:HGNC Symbol;Acc:HGNC:25084]	3	14.73812421472859	0.9303054912916311	0.9394137914929261
ENSGALT00010015136	1	ENSGALG00010006345	SMC2	structural maintenance of chromosomes 2 [Source:NCBI gene (formerly Entrezgene);Acc:396156]	5	18.654731053525335	0.9312899267128729	0.9403330157815588
ENSGALT00010029505	1	ENSGALG00010012326	SGTB	small glutamine rich tetratricopeptide repeat containing beta [Source:NCBI gene (formerly Entrezgene);Acc:427166]	2	8.518621328974783	0.9338968132140643	0.9428901689163247
ENSGALT00010051714	1	ENSGALG00010021342	SFR1	SWI5 dependent homologous recombination repair protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:770846]	1	4.688915071461539	0.9372819803052275	0.9462326278968738
ENSGALT00010068307	1	ENSGALG00010028187	TPRA1	transmembrane protein adipocyte associated 1 [Source:NCBI gene (formerly Entrezgene);Acc:416028]	4	14.726047752952788	0.9378476460613192	0.9467283550516349
ENSGALT00010040496	1	ENSGALG00010016788	ANLN	anillin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]	1	7.676412269415502	0.9407597865825134	0.949592508958129
ENSGALT00010042868	1	ENSGALG00010017732	RHOJ	ras homolog family member J [Source:NCBI gene (formerly Entrezgene);Acc:423513]	2	11.2669179739659	0.9411201232109219	0.9498806494592851
ENSGALT00010068491	1	ENSGALG00010028287	NA	NA	1	1.6884396235280716	0.9452394604827433	0.9539624340241911
ENSGALT00010012306	1	ENSGALG00010005203	NA	NA	3	8.893489145583434	0.9478262077116144	0.956496958955496
ENSGALT00010059715	1	ENSGALG00010024480	CDC45	cell division cycle 45 [Source:HGNC Symbol;Acc:HGNC:1739]	5	13.094709568430929	0.9479843422060398	0.9565804458499698
ENSGALT00010068131	1	ENSGALG00010028118	NA	NA	6	24.719234957831233	0.95206386829761	0.9606205546189039
ENSGALT00010056998	1	ENSGALG00010023319	EIF2AK4	eukaryotic translation initiation factor 2 alpha kinase 4 [Source:HGNC Symbol;Acc:HGNC:19687]	3	13.334636127719339	0.9523608238540028	0.9608437578663814
ENSGALT00010069132	1	ENSGALG00010028547	ZNF618	zinc finger protein 618 [Source:HGNC Symbol;Acc:HGNC:29416]	5	10.185028071145078	0.9539580066341707	0.9623786299929297
ENSGALT00010056115	1	ENSGALG00010023048	ARFGAP1	ADP ribosylation factor GTPase activating protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:419241]	7	28.867306993646338	0.9558687243845111	0.9642295354279506
ENSGALT00010026638	1	ENSGALG00010011131	RET	ret proto-onco [Source:NCBI gene (formerly Entrezgene);Acc:396107]	2	5.07440613737041	0.9562583828365508	0.9645459047995931
ENSGALT00010039506	1	ENSGALG00010016404	ESRRG	estrogen related receptor gamma [Source:NCBI gene (formerly Entrezgene);Acc:421357]	5	11.599679093930469	0.9593401889979029	0.9675774874882649
ENSGALT00010001366	1	ENSGALG00010000652	SRD5A1	steroid 5 alpha-reductase 1 [Source:HGNC Symbol;Acc:HGNC:11284]	2	7.52380654373369	0.9648665918260653	0.97307397916412
ENSGALT00010061101	1	ENSGALG00010025028	HES6	hes family bHLH transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:18254]	1	1.6714075715334107	0.9650681578431017	0.9731998927184092
ENSGALT00010042397	1	ENSGALG00010017541	SREBF1	sterol regulatory element binding transcription factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:373915]	2	14.604677732562484	0.9664065601197415	0.9744721104585518
ENSGALT00010047034	1	ENSGALG00010019477	NCAPH	non-SMC condensin I complex subunit H [Source:NCBI gene (formerly Entrezgene);Acc:425304]	3	8.836206669127705	0.9716391872493239	0.9796705396157147
ENSGALT00010011020	1	ENSGALG00010004746	LYN	LYN proto-onco, Src family tyrosine kinase [Source:NCBI gene (formerly Entrezgene);Acc:421127]	2	6.574887995092277	0.9719472821627486	0.979903299810588
ENSGALT00010021641	1	ENSGALG00010009081	HBP1	HMG-box transcription factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:417705]	2	11.067156055241515	0.9733480580010381	0.9812375606962149
ENSGALT00010019770	1	ENSGALG00010008267	MAML2	mastermind like transcriptional coactivator 2 [Source:HGNC Symbol;Acc:HGNC:16259]	2	11.189608013938885	0.974452827455931	0.982273227580925
ENSGALT00010042542	1	ENSGALG00010017597	CNOT10	CCR4-NOT transcription complex subunit 10 [Source:NCBI gene (formerly Entrezgene);Acc:420669]	3	10.338443460069696	0.9759767660212196	0.9837312294410608
ENSGALT00010060067	1	ENSGALG00010024616	ARVCF	armadillo repeat deleted in velocardiofacial syndrome [Source:NCBI gene (formerly Entrezgene);Acc:395119]	4	17.486316764136415	0.9765034206729852	0.9841838718246995
ENSGALT00010026317	1	ENSGALG00010010984	MAT1A	methionine adenosyltransferase 1A [Source:NCBI gene (formerly Entrezgene);Acc:423628]	2	9.386283499844916	0.9768802839610345	0.9844854847735689
ENSGALT00010045749	1	ENSGALG00010018915	DOCK5	dedicator of cytokinesis 5 [Source:HGNC Symbol;Acc:HGNC:23476]	2	5.028152917743569	0.9781432330552063	0.9856799630263204
ENSGALT00010062277	1	ENSGALG00010025523	B4GALT4	beta-1,4-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:927]	4	13.4388783810852	0.9802316828183986	0.9877060467223355
ENSGALT00010028405	1	ENSGALG00010011885	NCALD	neurocalcin delta [Source:NCBI gene (formerly Entrezgene);Acc:396048]	2	6.8026888960508725	0.9807744727436601	0.9881744866353802
ENSGALT00010049019	1	ENSGALG00010020311	SGPL1	sphingosine-1-phosphate lyase 1 [Source:NCBI gene (formerly Entrezgene);Acc:423714]	3	14.393413975320934	0.9826069278598659	0.98994214476098
ENSGALT00010010351	1	ENSGALG00010004433	AHR1A	aryl hydrocarbon receptor 1 alpha [Source:NCBI gene (formerly Entrezgene);Acc:373907]	2	11.709511053187196	0.9835757131661673	0.9908394740908442
ENSGALT00010051189	1	ENSGALG00010021139	ARHGAP29	Rho GTPase activating protein 29 [Source:NCBI gene (formerly Entrezgene);Acc:424488]	2	9.177873973592511	0.991583658179679	0.9988272421524065
ENSGALT00010000011	1	ENSGALG00010000011	ND2	NADH dehydrogenase subunit 2 [Source:NCBI gene (formerly Entrezgene);Acc:63549482]	1	9.125421318215396	1	1
ENSGALT00010000022	1	ENSGALG00010000022	ATP8	ATP synthase F0 subunit 8 [Source:NCBI gene (formerly Entrezgene);Acc:63549490]	1	8.983893097647918	1	1
ENSGALT00010001128	1	ENSGALG00010000548	NA	NA	1	1.6316150054320704	1	1
ENSGALT00010001244	1	ENSGALG00010000592	CCT5	chaperonin containing TCP1 subunit 5 [Source:NCBI gene (formerly Entrezgene);Acc:420930]	1	7.476229731838543	1	1
ENSGALT00010001342	1	ENSGALG00010000641	NA	NA	1	1.9099651338660526	1	1
ENSGALT00010001476	1	ENSGALG00010000698	NA	NA	1	2.3996601221369054	1	1
ENSGALT00010001590	1	ENSGALG00010000743	NA	NA	1	6.065706886459792	1	1
ENSGALT00010002609	1	ENSGALG00010001149	CIDEA	cell death-inducing DFFA-like effector a [Source:NCBI gene (formerly Entrezgene);Acc:768659]	1	1.7252807025437824	1	1
ENSGALT00010003735	1	ENSGALG00010001632	FANCB	Fanconi anemia complementation group B [Source:NCBI gene (formerly Entrezgene);Acc:418628]	1	3.6051750239517375	1	1
ENSGALT00010004677	1	ENSGALG00010002088	OZFL1	OZF like 1, MHCY region [Source:NCBI gene (formerly Entrezgene);Acc:429800]	1	3.1368524686106465	1	1
ENSGALT00010005002	1	ENSGALG00010002222	NA	NA	1	0.9171323083179537	1	1
ENSGALT00010006446	1	ENSGALG00010002783	NA	NA	1	2.0433089638933297	1	1
