ensembl_transcript_id	transcript_version	target_id	ext_gene	description	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSGALT00010048312	1	ENSGALG00010020009	MACROD2	mono-ADP ribosylhydrolase 2 [Source:HGNC Symbol;Acc:HGNC:16126]	1	4.6188788867869315	0.0027333961147484247	0.009089348128885587
ENSGALT00010060720	1	ENSGALG00010024869	NDUFB3	NADH:ubiquinone oxidoreductase subunit B3 [Source:NCBI gene (formerly Entrezgene);Acc:424078]	3	11.029346869327927	0.0027347074351119346	0.009091325608446018
ENSGALT00010003738	1	ENSGALG00010001635	TIMM10B	translocase of inner mitochondrial membrane 10B [Source:HGNC Symbol;Acc:HGNC:4022]	1	4.985809875857495	0.0027364007494586635	0.009094571628931779
ENSGALT00010029672	1	ENSGALG00010012390	MMP16	matrix metallopeptidase 16 [Source:NCBI gene (formerly Entrezgene);Acc:396116]	2	10.078252825806679	0.0027391429997223214	0.009101301229564528
ENSGALT00010046637	1	ENSGALG00010019288	RPL37A	ribosomal protein L37a [Source:NCBI gene (formerly Entrezgene);Acc:769981]	1	8.814200777297499	0.0027441357755630777	0.009115503128775387
ENSGALT00010038680	1	ENSGALG00010016076	RAB3GAP2	RAB3 GTPase activating non-catalytic protein subunit 2 [Source:NCBI gene (formerly Entrezgene);Acc:421343]	1	6.883119187020626	0.002747727331977737	0.009125044223421355
ENSGALT00010005704	1	ENSGALG00010002471	OGFRL1	opioid growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:21378]	2	7.528508032652448	0.002748764902499939	0.009126100903720027
ENSGALT00010067527	1	ENSGALG00010027864	ACTR8	actin related protein 8 [Source:HGNC Symbol;Acc:HGNC:14672]	3	10.629650339991338	0.002752755556558089	0.009136958919543673
ENSGALT00010026520	1	ENSGALG00010011080	EMP1	epithelial membrane protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:417964]	1	7.237078961508045	0.002753781172057278	0.009137972259670057
ENSGALT00010007563	1	ENSGALG00010003229	STIM1	stromal interaction molecule 1 [Source:NCBI gene (formerly Entrezgene);Acc:419082]	6	31.1877879734116	0.002755144286391675	0.009140104711601671
ENSGALT00010048453	1	ENSGALG00010020056	UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats [Source:HGNC Symbol;Acc:HGNC:15947]	4	22.293974574178073	0.002760786146799366	0.009156426943345558
ENSGALT00010003904	1	ENSGALG00010001701	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5 [Source:NCBI gene (formerly Entrezgene);Acc:417753]	1	5.11158094759763	0.0027631871332495224	0.009161333752520514
ENSGALT00010035269	1	ENSGALG00010014691	PABIR2	PABIR family member 2 [Source:HGNC Symbol;Acc:HGNC:30490]	1	6.595080345665311	0.0027637099377972574	0.009161333752520514
ENSGALT00010039632	1	ENSGALG00010016454	ANKS3	ankyrin repeat and sterile alpha motif domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29422]	2	7.190853161071532	0.0027652311030153354	0.009163981654350194
ENSGALT00010047349	1	ENSGALG00010019625	INTS1	integrator complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24555]	1	7.138666445197789	0.002766281739213306	0.009165069246189605
ENSGALT00010029638	1	ENSGALG00010012378	RPS19BP1	ribosomal protein S19 binding protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:418011]	1	4.994239931097519	0.002770169994950432	0.009175555236538168
ENSGALT00010045395	1	ENSGALG00010018796	PER3	period circadian clock 3 [Source:NCBI gene (formerly Entrezgene);Acc:419366]	1	4.634204624619138	0.002770964891222014	0.00917579238059057
ENSGALT00010041434	1	ENSGALG00010017183	NFYC	nuclear transcription factor Y subunit gamma [Source:HGNC Symbol;Acc:HGNC:7806]	3	14.600176064404948	0.0027722467407568312	0.009177641480490908
ENSGALT00010000722	1	ENSGALG00010000376	ASCC2	activating signal cointegrator 1 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24103]	2	10.300761397359413	0.002777842883534642	0.009193768541748101
ENSGALT00010049112	1	ENSGALG00010020336	OSBP	oxysterol binding protein [Source:HGNC Symbol;Acc:HGNC:8503]	1	7.48551931789915	0.00278717644042397	0.009222253605429965
ENSGALT00010000347	1	ENSGALG00010000176	NA	NA	1	4.229765768934763	0.00279700725682903	0.009252368724936916
ENSGALT00010023869	1	ENSGALG00010010037	NAA15	N-alpha-acetyltransferase 15, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:30782]	1	7.3773227742388094	0.002798602897310877	0.009255233669261153
ENSGALT00010069074	1	ENSGALG00010028518	MAU2	MAU2 sister chromatid cohesion factor [Source:HGNC Symbol;Acc:HGNC:29140]	1	5.962151633802866	0.002806435883669448	0.009278719212986869
ENSGALT00010069841	1	ENSGALG00010028875	DUSP23	dual specificity phosphatase 23 [Source:HGNC Symbol;Acc:HGNC:21480]	1	3.8367962198939534	0.0028145431809031033	0.009303099216502545
ENSGALT00010002774	1	ENSGALG00010001201	TUBB6	tubulin beta 6 class V [Source:NCBI gene (formerly Entrezgene);Acc:421037]	3	19.337184944613234	0.002816821016423269	0.009308203025357018
ENSGALT00010029531	1	ENSGALG00010012336	NA	NA	1	5.0215121864203756	0.002819270130460746	0.009311445164026301
ENSGALT00010059545	1	ENSGALG00010024406	NUDT21	nudix hydrolase 21 [Source:NCBI gene (formerly Entrezgene);Acc:100858636]	2	11.320179642497115	0.00281899094633689	0.009311445164026301
ENSGALT00010007226	1	ENSGALG00010003108	PPP1R3B	protein phosphatase 1 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:14942]	3	13.007128706159643	0.0028252519910678003	0.00932634576078223
ENSGALT00010024826	1	ENSGALG00010010384	NA	NA	1	4.579309950001309	0.002825230557513029	0.00932634576078223
ENSGALT00010000573	1	ENSGALG00010000303	NA	NA	2	12.748200432179294	0.0028268926398080404	0.009326782437733409
ENSGALT00010052678	1	ENSGALG00010021684	BIN1	bridging integrator 1 [Source:NCBI gene (formerly Entrezgene);Acc:424228]	4	16.98320606065955	0.0028275898829830276	0.009326782437733409
ENSGALT00010060728	1	ENSGALG00010024874	JMJD4	jumonji domain containing 4 [Source:NCBI gene (formerly Entrezgene);Acc:420400]	1	5.779025277146899	0.002827062859744272	0.009326782437733409
ENSGALT00010071944	1	ENSGALG00010029739	P2RX5	purinergic receptor P2X 5 [Source:NCBI gene (formerly Entrezgene);Acc:395507]	4	9.735477045779822	0.0028424823021363415	0.009373467763166526
ENSGALT00010057409	1	ENSGALG00010023585	TFIP11	tuftelin interacting protein 11 [Source:NCBI gene (formerly Entrezgene);Acc:416909]	1	6.007959621665132	0.002846185899330202	0.00938324176686667
ENSGALT00010012222	1	ENSGALG00010005180	WAC	WW domain containing adaptor with coiled-coil [Source:HGNC Symbol;Acc:HGNC:17327]	3	17.193409240386693	0.0028516164037535527	0.009398702441677726
ENSGALT00010051981	1	ENSGALG00010021435	GCN1	GCN1 activator of EIF2AK4 [Source:HGNC Symbol;Acc:HGNC:4199]	1	7.417596153934125	0.0028542938883690566	0.009403251329175888
ENSGALT00010054585	1	ENSGALG00010022452	AP3M1	adaptor related protein complex 3 mu 1 subunit [Source:NCBI gene (formerly Entrezgene);Acc:423736]	6	28.685114824410626	0.0028544790216503504	0.009403251329175888
ENSGALT00010001306	1	ENSGALG00010000614	KAT8	lysine acetyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:17933]	1	6.557297186890419	0.002858665276130788	0.009414597012719413
ENSGALT00010066993	1	ENSGALG00010027644	NAA80	N-alpha-acetyltransferase 80, NatH catalytic subunit [Source:HGNC Symbol;Acc:HGNC:30252]	1	3.209311309351562	0.002862519071452278	0.009424842185425279
ENSGALT00010021881	1	ENSGALG00010009168	MRPS12	mitochondrial ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10380]	1	4.334631243244584	0.0028765991444876407	0.009468743317843854
ENSGALT00010034959	1	ENSGALG00010014567	UTP11	UTP11 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24329]	1	5.368582105714175	0.0028777155032028386	0.0094699607973103
ENSGALT00010040905	1	ENSGALG00010016943	PCNX4	pecanex 4 [Source:HGNC Symbol;Acc:HGNC:20349]	1	5.565614500315101	0.0028813865384907478	0.00947958237222345
ENSGALT00010018995	1	ENSGALG00010007970	SPRTN	SprT-like N-terminal domain [Source:HGNC Symbol;Acc:HGNC:25356]	1	5.7526107229143175	0.0028881807487951853	0.009499471345402053
ENSGALT00010072315	1	ENSGALG00010029921	STX8	syntaxin 8 [Source:NCBI gene (formerly Entrezgene);Acc:417321]	2	9.596582826985165	0.00289290620196777	0.00951254745416359
ENSGALT00010057840	1	ENSGALG00010023726	PNPO	pyridoxamine 5'-phosphate oxidase [Source:HGNC Symbol;Acc:HGNC:30260]	1	4.790002202912975	0.002895555040261331	0.009518790163450438
ENSGALT00010017433	1	ENSGALG00010007302	CDH11	cadherin 11 [Source:NCBI gene (formerly Entrezgene);Acc:415797]	3	9.134863799192694	0.0029001297783753203	0.009531359162815884
ENSGALT00010003109	1	ENSGALG00010001351	CAPN1	calpain 1 [Source:NCBI gene (formerly Entrezgene);Acc:693249]	1	6.006328377732595	0.002907137004066668	0.009551914020613766
ENSGALT00010031656	1	ENSGALG00010013186	DDX46	DEAD-box helicase 46 [Source:NCBI gene (formerly Entrezgene);Acc:416312]	1	7.007678820486962	0.0029131987221386927	0.009566875223673688
ENSGALT00010057495	1	ENSGALG00010023613	COPB1	coatomer protein complex subunit beta 1 [Source:NCBI gene (formerly Entrezgene);Acc:423063]	1	7.180463502670157	0.0029130734046457496	0.009566875223673688
ENSGALT00010019447	1	ENSGALG00010008153	SMU1	DNA replication regulator and spliceosomal factor [Source:NCBI gene (formerly Entrezgene);Acc:427377]	1	6.698814722196349	0.0029155337540397504	0.009572065528920362
ENSGALT00010025739	1	ENSGALG00010010768	NA	NA	2	11.913180445838588	0.002918955202450704	0.00958081906812151
ENSGALT00010060109	1	ENSGALG00010024631	EPB41L1	erythrocyte membrane protein band 4.1 like 1 [Source:HGNC Symbol;Acc:HGNC:3378]	6	23.439321451965906	0.002922796106162451	0.00959094449114766
ENSGALT00010012997	1	ENSGALG00010005449	TIPRL	TOR signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:30231]	1	5.864006770088954	0.002928517194499545	0.009606238551708076
ENSGALT00010056935	1	ENSGALG00010023358	COPZ1	COPI coat complex subunit zeta 1 [Source:HGNC Symbol;Acc:HGNC:2243]	1	5.440013133961083	0.0029289713635509097	0.009606238551708076
ENSGALT00010052359	1	ENSGALG00010021574	TTLL4	tubulin tyrosine ligase like 4 [Source:HGNC Symbol;Acc:HGNC:28976]	1	5.338686797114464	0.0029323980187257732	0.009614991280836175
ENSGALT00010011462	1	ENSGALG00010004899	GATAD1	GATA zinc finger domain containing 1 [Source:NCBI gene (formerly Entrezgene);Acc:420551]	1	5.372338613944599	0.002940975382955326	0.0096375371147353
ENSGALT00010014136	1	ENSGALG00010005900	SPTSSA	serine palmitoyltransferase small subunit A [Source:NCBI gene (formerly Entrezgene);Acc:423318]	1	6.384942752878166	0.002941553185263683	0.0096375371147353
ENSGALT00010023578	1	ENSGALG00010009876	SELENOI	selenoprotein I [Source:NCBI gene (formerly Entrezgene);Acc:428661]	1	6.756685967901688	0.002940873694189399	0.0096375371147353
ENSGALT00010046173	1	ENSGALG00010019072	AEBP1	AE binding protein 1 [Source:HGNC Symbol;Acc:HGNC:303]	1	8.061779200438908	0.002942818432434161	0.009639193037402469
ENSGALT00010051684	1	ENSGALG00010021325	ARPC1A	actin related protein 2/3 complex subunit 1A [Source:NCBI gene (formerly Entrezgene);Acc:770269]	2	14.038421110783059	0.0029461134957911553	0.009647495045845791
ENSGALT00010003503	1	ENSGALG00010001514	MET	MET proto-onco, receptor tyrosine kinase [Source:NCBI gene (formerly Entrezgene);Acc:396134]	2	9.293103132038624	0.0029487093803628518	0.00965350379336339
ENSGALT00010051498	1	ENSGALG00010021244	PPP3CB	protein phosphatase 3 catalytic subunit beta [Source:NCBI gene (formerly Entrezgene);Acc:378890]	1	6.733899338100869	0.00295011105273936	0.009655600829476656
ENSGALT00010046845	1	ENSGALG00010019371	TMEM87A	transmembrane protein 87A [Source:HGNC Symbol;Acc:HGNC:24522]	1	7.1994928220025445	0.002956594805099413	0.00967432594725075
ENSGALT00010037368	1	ENSGALG00010015544	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase [Source:HGNC Symbol;Acc:HGNC:26935]	2	11.564713125102582	0.002959521280189462	0.009681404579804929
ENSGALT00010010451	1	ENSGALG00010004483	STEAP4	STEAP4 metalloreductase [Source:HGNC Symbol;Acc:HGNC:21923]	2	9.642276510728767	0.0029621926182761132	0.00968764515479525
ENSGALT00010022990	1	ENSGALG00010009637	CYBA	cytochrome b-245 alpha chain [Source:HGNC Symbol;Acc:HGNC:2577]	2	9.349017145502259	0.00296387110749471	0.009690636306618013
ENSGALT00010043952	1	ENSGALG00010018185	GNB4	G protein subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:20731]	1	7.00245708734585	0.0029660959750084947	0.009695411888419934
ENSGALT00010005233	1	ENSGALG00010002308	GXYLT1	glucoside xylosyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:417789]	1	5.648349098211916	0.0029680994322051012	0.009699461462378649
ENSGALT00010060252	1	ENSGALG00010024678	AMOTL2	angiomotin like 2 [Source:HGNC Symbol;Acc:HGNC:17812]	1	6.594821868143288	0.0029727388821376975	0.009712120901055584
ENSGALT00010013485	1	ENSGALG00010005637	TOPORS	TOP1 binding arginine/serine rich protein, E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:21653]	1	5.12287330740377	0.002974055578816391	0.00971392097653572
ENSGALT00010035166	1	ENSGALG00010014641	DOCK11	dedicator of cytokinesis 11 [Source:HGNC Symbol;Acc:HGNC:23483]	2	12.33691486508462	0.0029779516997612346	0.009724142924883146
ENSGALT00010056342	1	ENSGALG00010023117	RPUSD2	RNA pseudouridine synthase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24180]	1	5.329207507622028	0.002979792471936556	0.009727649845338948
ENSGALT00010034176	1	ENSGALG00010014197	SH3GL2	SH3 domain containing GRB2 like 2, endophilin A1 [Source:NCBI gene (formerly Entrezgene);Acc:395203]	1	5.455709444729104	0.002981543652687832	0.009730862561872354
ENSGALT00010063655	1	ENSGALG00010026132	DDTL	D-dopachrome tautomerase-like [Source:NCBI gene (formerly Entrezgene);Acc:416937]	2	11.414832867990754	0.0029905072444570847	0.009757606713781527
ENSGALT00010071635	1	ENSGALG00010029626	AP2B1	adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]	1	7.592154871717772	0.0029938525975111963	0.009766010298798415
ENSGALT00010046214	1	ENSGALG00010019095	NA	NA	1	2.3599339352562083	0.0030031274270045094	0.009793746668118048
ENSGALT00010031609	1	ENSGALG00010013180	C5orf24	chromosome 5 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:26746]	6	25.141060216852594	0.003003984866273873	0.009794025189809907
ENSGALT00010005714	1	ENSGALG00010002474	HPCAL1	hippocalcin like 1 [Source:NCBI gene (formerly Entrezgene);Acc:396161]	2	11.159869234343212	0.003005414282010734	0.00979450117097465
ENSGALT00010038260	1	ENSGALG00010015874	CLIC4	chloride intracellular channel 4 [Source:HGNC Symbol;Acc:HGNC:13518]	4	19.378940666478027	0.0030056750006782528	0.00979450117097465
ENSGALT00010062773	1	ENSGALG00010025723	SETD2	SET domain containing 2, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:18420]	3	14.707554216196222	0.0030112151904427746	0.009810034901375716
ENSGALT00010019066	1	ENSGALG00010007999	SDC1	syndecan 1 [Source:HGNC Symbol;Acc:HGNC:10658]	1	8.659824090924234	0.003013442311055394	0.009814770002066426
ENSGALT00010029355	1	ENSGALG00010012250	NANS	N-acetylneuraminate synthase [Source:NCBI gene (formerly Entrezgene);Acc:427283]	1	6.291980472126363	0.0030193661090999564	0.009831539645801347
ENSGALT00010041932	1	ENSGALG00010017377	USP8	ubiquitin specific peptidase 8 [Source:HGNC Symbol;Acc:HGNC:12631]	3	16.949727882369935	0.0030235292537927785	0.009842569184915367
ENSGALT00010067657	1	ENSGALG00010027910	CHRNB2	cholinergic receptor nicotinic beta 2 subunit [Source:NCBI gene (formerly Entrezgene);Acc:395605]	1	4.489889275861738	0.003029935835904382	0.00986089430843586
ENSGALT00010010842	1	ENSGALG00010004666	C6orf120	C6orf120 homolog [Source:NCBI gene (formerly Entrezgene);Acc:421557]	3	13.375473021015534	0.003038314384875065	0.00988562613145039
ENSGALT00010057128	1	ENSGALG00010023448	FAM219B	family with sequence similarity 219 member B [Source:HGNC Symbol;Acc:HGNC:24695]	1	4.756782716260797	0.003044342514276455	0.009902699778490029
ENSGALT00010027184	1	ENSGALG00010011367	IER3IP1	immediate early response 3 interacting protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:101749130]	1	5.605622728404237	0.00304956355666678	0.009917140035856132
ENSGALT00010015488	1	ENSGALG00010006515	FBXO33	F-box protein 33 [Source:HGNC Symbol;Acc:HGNC:19833]	1	6.198760045329052	0.003052470450831913	0.009924049241223384
ENSGALT00010069170	1	ENSGALG00010028556	SPTAN1	spectrin alpha, non-erythrocytic 1 [Source:NCBI gene (formerly Entrezgene);Acc:374234]	5	21.87451528118269	0.0030534322119455	0.009924632600753424
ENSGALT00010049547	1	ENSGALG00010020509	CRBN	cereblon [Source:HGNC Symbol;Acc:HGNC:30185]	2	7.2971038094814364	0.003057482816087445	0.009935252818874314
ENSGALT00010053977	1	ENSGALG00010022186	DNAJB4	DnaJ heat shock protein family (Hsp40) member B4 [Source:HGNC Symbol;Acc:HGNC:14886]	1	6.942296359001865	0.003068059278587941	0.009967067863807074
ENSGALT00010040471	1	ENSGALG00010016783	CLBA1	clathrin binding box of aftiphilin containing 1 [Source:HGNC Symbol;Acc:HGNC:20126]	1	4.656334424834919	0.0030796180736505966	0.010002057061528792
ENSGALT00010058462	1	ENSGALG00010024010	NA	NA	4	21.167849580200564	0.0030866807906068817	0.010022429615981291
ENSGALT00010030953	1	ENSGALG00010012900	RBX1	ring-box 1 [Source:NCBI gene (formerly Entrezgene);Acc:418001]	3	11.537614238965014	0.0030896202754916156	0.010029407066245302
ENSGALT00010015868	1	ENSGALG00010006634	PRMT9	protein arginine methyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:25099]	1	5.61206801308268	0.0030944211457527926	0.010039853364455224
ENSGALT00010054440	1	ENSGALG00010022397	ATF1	activating transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:783]	4	20.790649345949234	0.003093910394453461	0.010039853364455224
ENSGALT00010051363	1	ENSGALG00010021193	USP37	ubiquitin specific peptidase 37 [Source:NCBI gene (formerly Entrezgene);Acc:424216]	3	14.321695151814941	0.0030976833942963525	0.0100478679468278
ENSGALT00010068894	1	ENSGALG00010028447	OLFM1	olfactomedin 1 [Source:NCBI gene (formerly Entrezgene);Acc:395535]	3	7.672678004219426	0.0031061577103617104	0.010072780346024709
ENSGALT00010019460	1	ENSGALG00010008160	TXNL4A	thioredoxin like 4A [Source:HGNC Symbol;Acc:HGNC:30551]	1	4.592392330049413	0.0031081202094113583	0.010073994117678203
ENSGALT00010030987	1	ENSGALG00010012912	NKAPL	NFKB activating protein like [Source:NCBI gene (formerly Entrezgene);Acc:422368]	4	14.179252774924796	0.00310737540042734	0.010073994117678203
ENSGALT00010054577	1	ENSGALG00010022450	NA	NA	3	7.837669087147057	0.0031093396297277236	0.010075372296992567
ENSGALT00010059822	1	ENSGALG00010024522	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24013]	2	10.5952794880304	0.0031111909472956952	0.010078796822623389
ENSGALT00010046283	1	ENSGALG00010019127	TMBIM1	transmembrane BAX inhibitor motif containing 1 [Source:HGNC Symbol;Acc:HGNC:23410]	5	16.195824425037884	0.0031130969386653213	0.010082396671919394
ENSGALT00010052515	1	ENSGALG00010021623	FAR1	fatty acyl-CoA reductase 1 [Source:NCBI gene (formerly Entrezgene);Acc:423028]	3	14.932168518069705	0.003129341067817449	0.010132419802535007
ENSGALT00010005307	1	ENSGALG00010002348	THAP12	THAP domain containing 12 [Source:HGNC Symbol;Acc:HGNC:9440]	4	13.013289657437715	0.0031312537842451906	0.010136025901233602
ENSGALT00010045204	1	ENSGALG00010018698	MRPS16	mitochondrial ribosomal protein S16 [Source:NCBI gene (formerly Entrezgene);Acc:769996]	2	7.799652422779401	0.003132989170464099	0.010139056279721318
ENSGALT00010065353	1	ENSGALG00010026951	RUVBL1	RuvB like AAA ATPase 1 [Source:NCBI gene (formerly Entrezgene);Acc:416022]	2	10.560591499762957	0.003134190958943416	0.010140358710827895
ENSGALT00010035970	1	ENSGALG00010014949	AGO3	argonaute 3, RISC catalytic component [Source:NCBI gene (formerly Entrezgene);Acc:419628]	3	11.733277648841042	0.0031371944684713176	0.01014748827818132
ENSGALT00010026224	1	ENSGALG00010010952	NA	NA	1	2.4038357615571617	0.0031454218902795756	0.010171507035454165
ENSGALT00010060251	1	ENSGALG00010024676	NA	NA	1	5.51102730510933	0.003148186165425713	0.010177851604126044
ENSGALT00010001201	1	ENSGALG00010000575	NA	NA	3	10.269938705869658	0.003157401877368928	0.010202445291977133
ENSGALT00010009849	1	ENSGALG00010004217	CCDC28A	coiled-coil domain containing 28A [Source:HGNC Symbol;Acc:HGNC:21098]	2	8.701113893203091	0.0031570123408050043	0.010202445291977133
ENSGALT00010059299	1	ENSGALG00010024322	IDH3A	isocitrate dehydrogenase 3 (NAD(+)) alpha [Source:NCBI gene (formerly Entrezgene);Acc:415362]	3	12.773558700441352	0.003159969028648871	0.010208140335482448
ENSGALT00010027478	1	ENSGALG00010011477	SDC2	syndecan 2 [Source:NCBI gene (formerly Entrezgene);Acc:374102]	4	22.002612215370146	0.0031729903448647146	0.010247595599529981
ENSGALT00010003001	1	ENSGALG00010001297	MYL12A	myosin, light chain 12A, regulatory, non-sarcomeric [Source:NCBI gene (formerly Entrezgene);Acc:396284]	2	15.15137586323482	0.0031817330654862687	0.0102732160012112
ENSGALT00010048927	1	ENSGALG00010020277	IDH2	isocitrate dehydrogenase (NADP(+)) 2, mitochondrial [Source:NCBI gene (formerly Entrezgene);Acc:431056]	1	7.188674378979459	0.003192794326433369	0.01030630758909255
ENSGALT00010013277	1	ENSGALG00010005551	METTL14	methyltransferase like 14 [Source:NCBI gene (formerly Entrezgene);Acc:422684]	2	7.228756056830563	0.003197633032028083	0.010319301105140743
ENSGALT00010046941	1	ENSGALG00010019431	NA	NA	1	4.312719559408487	0.00319849151314209	0.010319446423123234
ENSGALT00010000076	1	ENSGALG00010000051	GDPGP1	GDP-D-glucose phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:34360]	1	4.186434257410868	0.0031993841773016625	0.010319701925565444
ENSGALT00010018206	1	ENSGALG00010007650	KLHL36	kelch like family member 36 [Source:HGNC Symbol;Acc:HGNC:17844]	2	8.399292773662872	0.0032005420484849927	0.010320812513238591
ENSGALT00010046196	1	ENSGALG00010019082	POLR3K	RNA polymerase III subunit K [Source:NCBI gene (formerly Entrezgene);Acc:768505]	1	5.486477282392806	0.0032051333914835736	0.010332991665657081
ENSGALT00010059919	1	ENSGALG00010024564	PPP1R3D	protein phosphatase 1 regulatory subunit 3D [Source:HGNC Symbol;Acc:HGNC:9294]	1	4.7510373931848005	0.003210107951470216	0.010346399764316859
ENSGALT00010069210	1	ENSGALG00010028577	CERS2	ceramide synthase 2 [Source:HGNC Symbol;Acc:HGNC:14076]	1	7.516554612534126	0.0032152277810192607	0.01036026914656092
ENSGALT00010051961	1	ENSGALG00010021431	CPSF4	cleavage and polyadenylation specific factor 4 [Source:NCBI gene (formerly Entrezgene);Acc:416494]	1	6.316626165198924	0.003216058680456187	0.010360314987371048
ENSGALT00010022686	1	ENSGALG00010009501	HGH1	HGH1 homolog [Source:HGNC Symbol;Acc:HGNC:24161]	1	5.769608092510106	0.003220555815978999	0.010370319182252466
ENSGALT00010049679	1	ENSGALG00010020586	C11orf16	chromosome 11 open reading frame 16 [Source:HGNC Symbol;Acc:HGNC:1169]	1	5.787949451945918	0.003220799115408696	0.010370319182252466
ENSGALT00010068746	1	ENSGALG00010028377	PDCL	phosducin like [Source:HGNC Symbol;Acc:HGNC:8770]	1	5.962092752837543	0.003227320401138115	0.010388679677451948
ENSGALT00010051560	1	ENSGALG00010021267	LRRC47	leucine rich repeat containing 47 [Source:HGNC Symbol;Acc:HGNC:29207]	1	5.215483836196467	0.0032287105921844396	0.010390518156380467
ENSGALT00010013103	1	ENSGALG00010005485	PITRM1	pitrilysin metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:17663]	2	11.112322255909174	0.0032364496425675167	0.010411690819036
ENSGALT00010065770	1	ENSGALG00010027131	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:NCBI gene (formerly Entrezgene);Acc:395958]	2	10.476402164090093	0.0032369311516851633	0.010411690819036
ENSGALT00010041003	1	ENSGALG00010016982	GLRX5	glutaredoxin 5 [Source:NCBI gene (formerly Entrezgene);Acc:423440]	1	5.4399652915863035	0.0032438411746606994	0.01043127227927646
ENSGALT00010047248	1	ENSGALG00010019588	CHMP7	charged multivesicular body protein 7 [Source:NCBI gene (formerly Entrezgene);Acc:419535]	2	11.246600469243749	0.0032511939915122762	0.010452267353351427
ENSGALT00010000604	1	ENSGALG00010000318	NA	NA	1	5.092870735398232	0.003259976218488065	0.01047519207389554
ENSGALT00010027735	1	ENSGALG00010011597	TBC1D14	TBC1 domain family member 14 [Source:NCBI gene (formerly Entrezgene);Acc:422862]	3	14.766177202576277	0.0032591957627483782	0.01047519207389554
ENSGALT00010058002	1	ENSGALG00010023791	VTI1B	vesicle transport through interaction with t-SNAREs 1B [Source:HGNC Symbol;Acc:HGNC:17793]	1	5.312656799701183	0.0032609397161554475	0.010475634651594835
ENSGALT00010050188	1	ENSGALG00010020760	TXNDC11	thioredoxin domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28030]	2	10.906638127180788	0.00326213071745928	0.010476807666250235
ENSGALT00010069146	1	ENSGALG00010028551	NCS1	neuronal calcium sensor 1 [Source:NCBI gene (formerly Entrezgene);Acc:396336]	2	11.108651670082473	0.0032640931069685686	0.010480456885599409
ENSGALT00010047835	1	ENSGALG00010019811	UBXN4	UBX domain protein 4 [Source:HGNC Symbol;Acc:HGNC:14860]	2	8.987804043376933	0.003266416273754644	0.010485262360539324
ENSGALT00010026136	1	ENSGALG00010010915	APP	amyloid beta protein [Source:NCBI gene (formerly Entrezgene);Acc:374198]	3	20.29041222286351	0.003270421781670228	0.010492809995515558
ENSGALT00010048137	1	ENSGALG00010019934	TKFC	triokinase and FMN cyclase [Source:HGNC Symbol;Acc:HGNC:24552]	1	5.5150877930525235	0.003270015650450117	0.010492809995515558
ENSGALT00010000284	1	ENSGALG00010000150	B3GAT3	beta-1,3-glucuronyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:923]	1	5.635704518920468	0.003279735303445803	0.010520030862076727
ENSGALT00010008590	1	ENSGALG00010003722	MHCY11	major histocompatibility complex Y, class I heavy chain 11 [Source:NCBI gene (formerly Entrezgene);Acc:107050538]	1	4.123560497073992	0.003280773129258322	0.010520699675877421
ENSGALT00010004153	1	ENSGALG00010001825	LIPT2	lipoyl(octanoyl) transferase 2 [Source:HGNC Symbol;Acc:HGNC:37216]	1	4.043306881276989	0.003288641993650541	0.010540604429371086
ENSGALT00010057429	1	ENSGALG00010023593	CSK	C-terminal Src kinase [Source:NCBI gene (formerly Entrezgene);Acc:396396]	2	10.889823203920226	0.0032886386199829174	0.010540604429371086
